ProductName,Price,Rate,Review,Summary
"Urban Terrain BOLT UT5000S26 Steel MTB-Disc Brakes, Free Installation & OneFitPlus App Tracking 26 T Mountain CycleÂ Â (Single Speed, Green)","â‚¹7,609",5,Perfect product!,It's superb with this price. Got satisfied with this deal and the service by the company is awesome. Really happy for the cycle. You can go for it.
"LEADER XTREME 26T REAR SUSPENSION FOR MTB RIDER 26 T Mountain CycleÂ Â (Single Speed, Black)","â‚¹6,299",5,Terrific purchase,This is best cycle .The cycle colour combination is awesome.frame build quality is best.shocker is best.cycle comes 90% assambled from company.other assembly is very easy at home.it comes with tools for assembly.i recommend this cycle
"Urban Terrain Rio with Complete Accessories & Mobile Tracking App 26 T Hybrid Cycle/City BikeÂ Â (Single Speed, Yellow, Black)","â‚¹5,499",5,Terrific,"The overall experience with Urban Terrain is very impressive.The cycle came in very well packaged box.The installation guy was well enough trained to fix the cycle properly.The best thing is Installation is included in the price.The cycle is lightweight, sturdy, looks elegant.Definitely the best deal with this price.I purchased the very basic one, but looking forward with Urban Terrain to purchase na higher version.Thanks."
"HRX XTRM MTB 900 Foldable 27.5 T Mountain CycleÂ Â (21 Gear, Multicolor)","â‚¹16,499",5,Awesome,very good looking and stylish cycle. you will definitely love it while riding. Easy to install no technician needed if you have basic knowledge. you can follow user manual . super easy to fit and people will notice when you ride this . graphics awesome.
"Urban Terrain Berlin with Complete Accessories & Mobile Tracking App 27.5 T Hybrid Cycle/City BikeÂ Â (Single Speed, Black, Blue)","â‚¹6,949",5,Fabulous!,The product is awesome.. best buy at this price with free home installation on next day. And the trainer Anupama did a good training session for me. It was very helpful.Overall a good experience..
"Urban Terrain Denver with Complete Accessories & Mobile Tracking App 27.5 T Hybrid Cycle/City BikeÂ Â (Single Speed, Silver, Black)","â‚¹6,719",5,Fabulous!,The product is awesome.. best buy at this price with free home installation on next day. And the trainer Anupama did a good training session for me. It was very helpful.Overall a good experience..
"HERO Skyper 26T 26 T Mountain/Hardtail CycleÂ Â (Single Speed, Black)","â‚¹5,999",5,Terrific purchase,Excellent cycle in this price range. Value for money.. excellent build quality.. nice looking.. ideal for men.. satisfied...
AutoKraftZ Most Popular Sun UV Protection Arm Sleeves for Men Women Cycling GlovesÂ Â (Black),â‚¹79,5,Classy product,"It is so fantastic... The fit was just perfect , When I ordered the free size I don't get satisfied because I think'ed It was Not going to fit me perfectly .. But Now after Wearing it I get maximum level of satisfaction , The cloth is too good Nice one must buy ðŸ‘"
"MOTOROLA MOTODW12PS Free Standing 12 Place Settings with UV Sterilisation, Flexi Rack, Low Decibel Wash Dishwasher","ƒ??26,990",5,Terrific purchase,Beautiful product I have been using it for more than a week now it cleans well . Even heavily soiled Kadhai and milk pans come out sparkling clean.
Voltas Beko DT8S Free Standing 8 Place Settings Dishwasher,"ƒ??23,479",5,Mind-blowing purchase,"After using 1 and half months I can definitely say that it is a good budget dishwasher.My family members prefers clean & shine(35 min run time) mode as it gives a shiny look to the utensils and 35 min is quite a less time then the others. On other hand rest of the modes also works pretty well but kind of shiny layer is missing after the wash and as said 'greasy,heavily oiled & burnt utensils needs to be pre wash by hand' before you go for the wash. Here I would like to say that every one has ..."
SAMSUNG DW60M5042FS/TL Free Standing 13 Place Settings Dishwasher,"ƒ??29,390",5,Great product,"Worth to buy, very easy to use. Good for 4-5 family members. It's operating cost is even less than maid  charges.Machine operating sound is less than washing machine. Water consumption is only 12 liter for whole cycle.Good for environment too."
"IFB Neptune FX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Energy Efficient Dishwasher","ƒ??29,990",5,Neptune,"I am using IFB Diswasher, Its wonderful product and sloved our problem of washing utensils, Its very easy and convenient to use. I give 100% rating to this product.I recommended this product to all my near and dears"
Voltas Beko DT8B Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??20,990",5,Brilliant,"Initial review after using for 2 days. Very useful in covid times. Size is appropriate for small kitchen..Utensils comes out clean but we prefer to rinse utensils a bit else stickiness patches of milk etc may remain at some places..as of now using 1.30 hr cycle. Currently, very satisfied with voltas beko machine..the demo guy has good knowledge and brought salt, dishwasher detergent and rinse along with which is good (obviously need to pay extra for that) .. flipkart delivery is awesome"
"IFB Neptune SX1 Free Standing 15 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher","ƒ??44,490",5,IFB MACHINE WORKS WELL WITH FORTUNE DETERGENT +&-,Product works very well and does the job perfectly. Fortune detergent & rinse & salt is better than detergent from IFB. Highly soiled vessels of milk etc cleans well with fortune detergent plus use the mods called super 50 C. For very high intense cleaning use auto intensive mode. I compared dishwasher of Bosch Siemens and IFB. Bosch and Siemens lack water softener units. And most of them does not have stainless steel interior. Which brought me to select this model. You can adjust the tra...
"Midea TORRINO,WQP12-5201F Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher","ƒ??25,990",5,Just wow!,"After waiting and waiting for availability of bosch dishwasher for about 5 months, finally we decided to buy this one as backup till bosch becomes available. Were also reading that bosch is overbooked for many months. We agreed for midea as its an international brand. To our surprise the machine is really good. We first tested in intense mode (for most dirty utensils) to see if it works, utensils were sparkling clean. Then we tested in normal eco mode, still utensils are sparkling clean. We r..."
"IFB Neptune VX Free Standing 12 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher","ƒ??38,490",5,IFB MACHINE WORKS WELL WITH FORTUNE DETERGENT +&-,Product works very well and does the job perfectly. Fortune detergent & rinse & salt is better than detergent from IFB. Highly soiled vessels of milk etc cleans well with fortune detergent plus use the mods called super 50 C. For very high intense cleaning use auto intensive mode. I compared dishwasher of Bosch Siemens and IFB. Bosch and Siemens lack water softener units. And most of them does not have stainless steel interior. Which brought me to select this model. You can adjust the tra...
Faber FFSD 6PR 12S Neo Black Free Standing 12 Place Settings Dishwasher,"ƒ??25,990",5,Worth every penny,i am really happy  and satisfied with product and service provider Md raj ali (Warsi Global Sloution burdwan) excelant service provide in lock down priod ....Really thanks again to Franke Faber and Md Raj ali ..
BOSCH SMS66GW01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??42,000",5,"Wife's Pride, Maid's Envy !!","Simply awesome.... No words can explain how much wife is happy and feeling relieved... Does the job perfectly, vessels get sparkle clean, hygienic wash, no odour,  consumes less water compared to maid...You will definitely think that should have bought much earlier....Kitchen is always clean and no dirty vessels waiting to be cleaned....  Goodbye Maid :-)Thanks Flipkart for delivering premium product with utmost care and damage free packaging. Thanks Bosch for making our life hassle f..."
BOSCH SMS66GI01I Free Standing 13 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??44,890",5,Mind-blowing purchase,This is a superb product made by BoschPros:-1. Design is Super Modern2. Gets its job of washing utensils very well and very clean3. The utensils are Super Dry when they comes out No need to mess with watery utensils4. it uses warm water at the time of washing at 60 degrees so every bacteria will be dead5. it uses 3 types of things :      1 .one is dishwashing detergents which is to be put every time you wash one scoop       2. one is rinse aid which helps you to dry out the utensils ...
Voltas Beko DF14W Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??31,590",5,Highly recommended,"Flipkart is awesome as usual in delivery and communication part. The product is also beyond expectation. All utensils are clean shiny and dry after every cycle. The minimum mode is enough for daily use. The Eco mode is awesome, most greasy utensils also cleaned in this mode. Till date top mode not required for me. Sometimes very little stain is there in heavily soiled Kadai, but it is easily cleaned after wash, though I have not used Top mode.Value for money, Cheapest best product compared ..."
"IFB Neptune VX Plus Free Standing 15 Place Settings with Germ-Free Hygienic Wash, Made for Indian Kitchens, Steam Drying, Energy Efficient Dishwasher","ƒ??41,990",5,IFB MACHINE WORKS WELL WITH FORTUNE DETERGENT +&-,Product works very well and does the job perfectly. Fortune detergent & rinse & salt is better than detergent from IFB. Highly soiled vessels of milk etc cleans well with fortune detergent plus use the mods called super 50 C. For very high intense cleaning use auto intensive mode. I compared dishwasher of Bosch Siemens and IFB. Bosch and Siemens lack water softener units. And most of them does not have stainless steel interior. Which brought me to select this model. You can adjust the tra...
LG DFB424FP Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??52,990",5,Simply awesome,Best in class after searching for various product in different brands also new brand on flipkart I decided spending once in life time.. Why to waste money on others.... Saw many posivitive reviews for other brands as well. But there comparable negative reviews too.. Hence decided to LG as best option... After using it.. I can say a perfect buy.. Just most similar to my LG front load 9kg machine... Most of the settings are simpler to understand.. Would recommend to all..
Hafele Aqua 12S Free Standing 12 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??29,990",5,Just wow!,"After doing so much research i finally decided to buy hafele dishwasher. I got it just for 23990 and i am very happy with my purchase. Dishwasher is giving great results. All utensils are shining after wash. I am impressed with the build quality of dishwasher as well. They have given steel drum, adjustable  racks which is very useful."
BOSCH SMS24AW00I Free Standing 12 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??33,990",5,Great product,"Sms24a does it jobs very well. It does not have    following functionsVario speed, Intensive wash 70 and extra dry function. I find vario speed., intensive wash and extra dry are functions which will be rarely used because they consume more energy and water. it will not be efficient to run it daily. I find running Eco 50 almost always gives good result. Utensils come out very clean. It takes time but gives fantastic results and is very efficient. Also I find that utensils arrangement is i..."
Midea WQP8-3802D Free Standing 8 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??18,990",5,Fabulous!,"Wonderful product , it is a must have in today's time. This one is small in size but fits our kitchen. One problem came  to us that this has limited space. Placing Full size plate would be a challenge. It is also the cheapest available dishwasher. But quality is upto the mark. Used it for 1 week and can say it worked well. It saves a lot of human efforts, and it cleans better than BAI in many cases"
Faber FFSD 8PR 14S Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??41,990",5,Awesome,"I am very happy with purchase and service. Its a life saviour during the lockdown. We have permenantly shifted from maid to dishwasher now. Completely reliable, safe and clean."
LG DFB424FW Free Standing 14 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??50,999",4,Really Nice,"Benifits experienced:1.Saves water2.with long time cycles like auto, Cleaning is better than hand cleaning. It adds a new shine to old steel pots and dishes.Limitations1. Takes long time of 3 hours for good cleaning by auto mode.2. Turbo mode has short time duration of 1 hour but it doesn't clean properly3. On power cut, machine don't resume from where it stopped.4. Cost of device is more5. detergent, rinse aid, and salt Is not easily available in local market.and it's very costly."
SAMSUNG DW60M5042FW/TL Free Standing 13 Place Settings Dishwasher,"ƒ??33,990",1,Horrible,Although product was delivered timely but installation was not done even after 7 days. Neither seller nor samsung customer service was interested for service support.  Very poor services by Samsung. It's suggestion to not buy Samsung products.
Faber FFSD 6PR 12S Neo Free Standing 12 Place Settings Intensive Kadhai Cleaning| No Pre-rinse Required Dishwasher,"ƒ??29,990",5,Excellent,Got the machine delivered and installed precisely as per estimated schedule. Prompt delivery by Flipkart and similarly the installation support by Faber was fantastic. Haven't started on actual usage as the unit being installed at our newly constructed house. Shall post the review on its performance very shortly. Thank you all !
Siemens SN26L201IN/SN256W01GI Free Standing 12 Place Settings Dishwasher,"ƒ??45,550",5,Simply awesome,"Bought it during diwali sale. Prompt delivery with installation and demo on time. Kudos flipkart and entire team. Coming to the product, machine is a perfect one. Does its job well except few dry and hard stains which needs little scrub before loading in dishwasher. Fantastic machine. Just go for it."
